 frequency       AmagdB          Aphdeg         
 2.74804848e+07 -4.03249197e+01  1.57634926e+02 
 2.90679654e+07 -4.12437531e+01  1.55532575e+02 
 3.07471508e+07 -4.21534756e+01  1.53435148e+02 
 3.25233387e+07 -4.30530007e+01  1.51339065e+02 
 3.44021326e+07 -4.39413371e+01  1.49241134e+02 
 3.63894599e+07 -4.48175903e+01  1.47138628e+02 
 3.84915902e+07 -4.56809634e+01  1.45029358e+02 
 4.07151555e+07 -4.65307579e+01  1.42911707e+02 
 4.30671707e+07 -4.73663742e+01  1.40784649e+02 
 4.55550561e+07 -4.81873129e+01  1.38647738e+02 
 4.81866605e+07 -4.89931751e+01  1.36501083e+02 
 5.09702863e+07 -4.97836630e+01  1.34345295e+02 
 5.39147154e+07 -5.05585795e+01  1.32181424e+02 
 5.70292370e+07 -5.13178271e+01  1.30010875e+02 
 6.03236769e+07 -5.20614056e+01  1.27835323e+02 
 6.38084285e+07 -5.27894087e+01  1.25656614e+02 
 6.74944857e+07 -5.35020185e+01  1.23476665e+02 
 7.13934775e+07 -5.41994999e+01  1.21297372e+02 
 7.55177045e+07 -5.48821919e+01  1.19120518e+02 
 7.98801781e+07 -5.55504989e+01  1.16947689e+02 
 8.44946611e+07 -5.62048808e+01  1.14780203e+02 
 8.93757115e+07 -5.68458421e+01  1.12619051e+02 
 9.45387283e+07 -5.74739213e+01  1.10464849e+02 
 1.00000000e+08 -5.80896796e+01  1.08317806e+02 
