 frequency       AmagdB          Aphdeg         
 1.67448244e+04  8.10958050e+01  9.94700207e+01 
 1.69377501e+04  8.09991085e+01  9.93583895e+01 
 1.71328986e+04  8.09023500e+01  9.92478937e+01 
 1.73302956e+04  8.08055309e+01  9.91385219e+01 
 1.75299668e+04  8.07086526e+01  9.90302626e+01 
 1.77319386e+04  8.06117163e+01  9.89231045e+01 
 1.79362374e+04  8.05147232e+01  9.88170362e+01 
 1.81428900e+04  8.04176746e+01  9.87120466e+01 
 1.83519236e+04  8.03205717e+01  9.86081244e+01 
 1.85633655e+04  8.02234156e+01  9.85052584e+01 
 1.87772436e+04  8.01262074e+01  9.84034376e+01 
 1.89935859e+04  8.00289483e+01  9.83026509e+01 
 1.92124208e+04  7.99316395e+01  9.82028874e+01 
 1.94337770e+04  7.98342819e+01  9.81041361e+01 
 1.96576835e+04  7.97368766e+01  9.80063863e+01 
 1.98841698e+04  7.96394247e+01  9.79096271e+01 
 2.01132655e+04  7.95419271e+01  9.78138479e+01 
 2.03450008e+04  7.94443849e+01  9.77190379e+01 
 2.05794060e+04  7.93467990e+01  9.76251865e+01 
 2.08165120e+04  7.92491704e+01  9.75322834e+01 
 2.10563497e+04  7.91515000e+01  9.74403179e+01 
 2.12989507e+04  7.90537887e+01  9.73492797e+01 
 2.15443469e+04  7.89560375e+01  9.72591586e+01 
 2.17925704e+04  7.88582470e+01  9.71699441e+01 
 2.20436538e+04  7.87604183e+01  9.70816262e+01 
 2.22976301e+04  7.86625522e+01  9.69941947e+01 
 2.25545326e+04  7.85646494e+01  9.69076396e+01 
 2.28143949e+04  7.84667109e+01  9.68219508e+01 
 2.30772513e+04  7.83687372e+01  9.67371185e+01 
 2.33431362e+04  7.82707293e+01  9.66531329e+01 
 2.36120845e+04  7.81726879e+01  9.65699841e+01 
