 frequency       AmagdB          Aphdeg         
 4.38319755e+06  3.91654677e-01 -1.28857139e+00 
 4.43369862e+06  4.01814527e-01 -1.30525005e+00 
 4.48478155e+06  4.12222000e-01 -1.32218943e+00 
 4.53645302e+06  4.22883435e-01 -1.33939522e+00 
 4.58871983e+06  4.33805347e-01 -1.35687328e+00 
 4.64158883e+06  4.44994434e-01 -1.37462964e+00 
 4.69506697e+06  4.56457586e-01 -1.39267056e+00 
 4.74916125e+06  4.68201885e-01 -1.41100245e+00 
 4.80387878e+06  4.80234614e-01 -1.42963198e+00 
 4.85922674e+06  4.92563267e-01 -1.44856599e+00 
 4.91521239e+06  5.05195550e-01 -1.46781158e+00 
 4.97184308e+06  5.18139392e-01 -1.48737607e+00 
 5.02912624e+06  5.31402953e-01 -1.50726702e+00 
 5.08706939e+06  5.44994629e-01 -1.52749226e+00 
 5.14568013e+06  5.58923062e-01 -1.54805988e+00 
 5.20496616e+06  5.73197147e-01 -1.56897825e+00 
 5.26493525e+06  5.87826044e-01 -1.59025602e+00 
 5.32559528e+06  6.02819181e-01 -1.61190217e+00 
 5.38695420e+06  6.18186273e-01 -1.63392597e+00 
 5.44902008e+06  6.33937321e-01 -1.65633703e+00 
 5.51180104e+06  6.50082631e-01 -1.67914532e+00 
 5.57530533e+06  6.66632820e-01 -1.70236115e+00 
 5.63954130e+06  6.83598830e-01 -1.72599522e+00 
 5.70451735e+06  7.00991940e-01 -1.75005864e+00 
 5.77024203e+06  7.18823773e-01 -1.77456292e+00 
 5.83672396e+06  7.37106318e-01 -1.79952000e+00 
 5.90397186e+06  7.55851936e-01 -1.82494229e+00 
 5.97199455e+06  7.75073377e-01 -1.85084267e+00 
 6.04080098e+06  7.94783794e-01 -1.87723453e+00 
 6.11040015e+06  8.14996760e-01 -1.90413177e+00 
 6.18080121e+06  8.35726284e-01 -1.93154886e+00 
 6.25201340e+06  8.56986825e-01 -1.95950085e+00 
 6.32404607e+06  8.78793315e-01 -1.98800338e+00 
 6.39690866e+06  9.01161172e-01 -2.01707273e+00 
