 frequency       AmagdB          Aphdeg         
 1.12137597e+06 -3.77144032e+00 -4.92253795e+01 
 1.13429592e+06 -3.82893952e+00 -4.95484894e+01 
 1.14736472e+06 -3.88699381e+00 -4.98709886e+01 
 1.16058410e+06 -3.94560107e+00 -5.01928368e+01 
 1.17395579e+06 -4.00475903e+00 -5.05139941e+01 
 1.18748154e+06 -4.06446533e+00 -5.08344211e+01 
 1.20116312e+06 -4.12471746e+00 -5.11540789e+01 
 1.21500234e+06 -4.18551277e+00 -5.14729290e+01 
 1.22900101e+06 -4.24684852e+00 -5.17909334e+01 
 1.24316096e+06 -4.30872184e+00 -5.21080546e+01 
 1.25748406e+06 -4.37112972e+00 -5.24242556e+01 
 1.27197218e+06 -4.43406905e+00 -5.27395000e+01 
 1.28662722e+06 -4.49753664e+00 -5.30537520e+01 
 1.30145112e+06 -4.56152913e+00 -5.33669763e+01 
 1.31644581e+06 -4.62604312e+00 -5.36791383e+01 
 1.33161325e+06 -4.69107505e+00 -5.39902039e+01 
 1.34695546e+06 -4.75662131e+00 -5.43001396e+01 
 1.36247442e+06 -4.82267815e+00 -5.46089128e+01 
 1.37817219e+06 -4.88924177e+00 -5.49164913e+01 
 1.39405082e+06 -4.95630825e+00 -5.52228437e+01 
 1.41011240e+06 -5.02387360e+00 -5.55279391e+01 
 1.42635903e+06 -5.09193374e+00 -5.58317476e+01 
 1.44279285e+06 -5.16048452e+00 -5.61342398e+01 
 1.45941600e+06 -5.22952171e+00 -5.64353869e+01 
 1.47623069e+06 -5.29904101e+00 -5.67351611e+01 
 1.49323910e+06 -5.36903805e+00 -5.70335352e+01 
 1.51044348e+06 -5.43950840e+00 -5.73304825e+01 
 1.52784607e+06 -5.51044755e+00 -5.76259774e+01 
 1.54544917e+06 -5.58185096e+00 -5.79199949e+01 
 1.56325509e+06 -5.65371402e+00 -5.82125107e+01 
 1.58126615e+06 -5.72603208e+00 -5.85035012e+01 
 1.59948473e+06 -5.79880043e+00 -5.87929437e+01 
 1.61791322e+06 -5.87201432e+00 -5.90808161e+01 
 1.63655403e+06 -5.94566897e+00 -5.93670972e+01 
 1.65540961e+06 -6.01975954e+00 -5.96517663e+01 
